symbol,market_type,side,timeframe,regime_ok,mtf_ok,adx_min_cfg,atr_min_pct_cfg,bb_bw_min_pct_cfg,chop_max_cfg,don_len_cfg,breakout_buffer_pct_cfg,volume_mult_cfg,rsi_long_cfg,rsi_short_cfg,mtf_confirm_cfg,adx,atr_pct,bb_bw_pct,chop,rsi,rvol,don_ok,rsi_ok,pchg,pchg_ok,signal_now,ts
METIS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.90971288110329,0.3448116678362035,0.958400323968071,46.68878040145676,48.88888736790149,0.10257325864216497,False,False,0.0005467468562057043,False,False,2025-08-11T16:29:50.621869+00:00
TAO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.419297068930206,0.25361755881681464,0.6412834754567132,48.76243371224841,54.26195410401952,0.2627704540046156,False,False,0.0032017075773744796,False,False,2025-08-11T16:29:50.639376+00:00
ETHFI/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.677243502021646,0.5527049408639381,2.1197685299629154,39.405905620508605,34.827569393586785,0.2218058623390996,False,True,0.0030237924723481857,False,False,2025-08-11T16:29:50.656980+00:00
M/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,37.914081779010694,0.2594572750010021,0.6101071822223549,65.88146549160385,47.190937003020466,1.061601430323417,False,False,0.0015184381778741152,False,False,2025-08-11T16:29:50.675054+00:00
RPL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,78.31110311904324,0.3035021962463014,1.6026434762717992,37.940481661414914,39.56043651732892,0.10191150630945967,False,True,0.0023958927552765186,False,False,2025-08-11T16:29:50.693715+00:00
IP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,91.66041316922761,0.21680988419966676,1.716374327982099,33.52468047935722,13.866298509576936,0.2945707046773831,False,True,-0.0034587365411389293,False,False,2025-08-11T16:29:50.721332+00:00
UNI/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.42064456190853,0.7890484986415314,3.1134231066052327,43.04031802459041,39.22413674754757,0.3248251568618239,False,True,0.0038596491228071184,False,False,2025-08-11T16:29:50.740395+00:00
TREE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.66508961186963,0.29150960613731336,0.7664025005849826,46.8638029674496,55.88227624001321,0.45749679983830377,False,False,-0.00024055809477985246,False,False,2025-08-11T16:29:50.757750+00:00
XMR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.72186173816919,0.2177011503415407,0.6507649799156727,48.48617340334513,42.78480997494019,0.09163365307791699,False,True,-0.00036483035388557017,False,False,2025-08-11T16:29:50.775751+00:00
AERO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.42879115693132,0.3236424775549088,0.7499266928891352,51.80812674306418,47.963770520688115,0.5717235307408375,False,False,0.003022713533120447,False,False,2025-08-11T16:29:50.793824+00:00
SUI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,63.4662598322664,0.26298358742762806,1.0206910343691578,45.795638613170944,39.73940461967933,0.13739100450567587,False,True,0.0011219147344800895,False,False,2025-08-11T16:29:50.812529+00:00
ENA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.32697122585018,0.37475953621744446,1.4823453090130592,42.955332933472484,35.849032929883975,0.1483799728601593,False,True,-0.0004906771344456162,False,False,2025-08-11T16:29:50.830151+00:00
WIF/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.57451663053771,0.3884122005773401,1.2786262944120876,52.36036615113727,47.17739272243968,0.3784112379674395,False,False,0.0012548363484261582,False,False,2025-08-11T16:29:50.847586+00:00
CFX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.2887092913892,0.2982649517554799,1.3604088726395163,39.13476908411846,39.420129889327725,0.14779748072221355,False,True,0.0022335831637463333,False,False,2025-08-11T16:29:50.865015+00:00
KAVA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.90624987710077,0.12531141671117432,0.4488015837478213,46.50257698907719,41.6665046302599,0.06284903384808792,False,True,-0.000263088660878652,False,False,2025-08-11T16:29:50.883387+00:00
TRUMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.55010196376535,0.17663832437527138,0.6718712032631997,43.67769873746697,40.56603237807186,0.19800099114893413,False,True,-0.00011065619121408687,False,False,2025-08-11T16:29:50.901502+00:00
SPX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,85.815656107645,0.3886345850693773,2.7228648286151755,30.891057669112417,13.483140765056831,0.5295860685630805,False,True,-0.0031152647975077885,False,False,2025-08-11T16:29:50.919138+00:00
RAYSOL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.665420546358874,0.2848537370091237,0.8021210399620038,49.506216845621815,50.977826418649705,0.20967888720096187,False,False,0.0010371228990633252,False,False,2025-08-11T16:29:50.937639+00:00
SUSHI/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.39933698405744,0.5935391330221093,2.3790539252328267,37.0102786361777,34.97940371556986,0.08425543808881732,False,True,0.003714020427112219,False,False,2025-08-11T16:29:50.955349+00:00
COMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.0282756544549,0.27790498435111416,1.1130195150520539,41.628966386580096,38.823528772318596,0.037231687118874396,False,True,0.00207821651237472,False,False,2025-08-11T16:29:50.973736+00:00
WLD/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.804983226976006,0.2948471441797844,1.3622693188973691,41.20558412531798,39.99997128207168,0.467322701051913,False,True,0.0011556240369801074,False,False,2025-08-11T16:29:50.993366+00:00
ETH/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.78770938451042,0.21347004839878755,0.5018409190667081,48.35709805866796,53.15752948049636,0.4200587836583438,False,False,0.0019760388022165287,False,False,2025-08-11T16:29:51.012070+00:00
AR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.336848771004576,0.28972139565631627,1.0943998666482342,46.23212131521594,43.04635362484128,0.2395601297052082,False,False,0.0015645371577575062,False,False,2025-08-11T16:29:51.029719+00:00
BCH/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.26190199215834,0.11763751329181918,0.782714627592581,45.153338296774464,34.96503485093025,0.3641866556212078,False,True,0.0010042724131476,False,False,2025-08-11T16:29:51.047265+00:00
MYX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.39717231834965,0.34094199198805264,1.1052848609525279,46.35798292196687,38.67401819236896,0.21417015243238538,False,True,-0.004641325421538056,False,False,2025-08-11T16:29:51.065219+00:00
LA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.11241964480126,0.23963787267856215,1.3518795160786334,41.97820681426897,32.14277678591533,0.13266432303339903,False,True,0.0005733944954127157,False,False,2025-08-11T16:29:51.082915+00:00
SEI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,71.64933937839915,0.3159250561780433,1.2230266232210578,45.964239815232794,38.9829583455223,0.17536524708649273,False,True,-0.001897533206831059,False,False,2025-08-11T16:29:51.101002+00:00
BSV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.62636445770349,0.13511484213468625,0.4701018888511519,55.56291075371214,58.62068682520827,0.03194675540744129,False,False,0.0003370407819345278,False,False,2025-08-11T16:29:51.119042+00:00
GRASS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.32323615098157,0.3858366930857303,1.2885048941504875,53.19276329522042,49.24619651021359,0.7391674588552977,False,False,0.00164598632565216,False,False,2025-08-11T16:29:51.136723+00:00
MOODENG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.88978419835287,0.32776747827754427,2.0388801588796013,39.828128590086074,34.59446369662386,0.15396817037927085,False,True,0.0008078476630122289,False,False,2025-08-11T16:29:51.155576+00:00
AAVE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.75952018671693,0.2448166417527531,1.0267380803848174,37.716321373469995,39.20704833724719,0.181870437431532,False,True,0.0018079550020089208,False,False,2025-08-11T16:29:51.173277+00:00
1000BONK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.44991992619958,0.4162445562504392,2.0051677068237095,41.06539118750959,37.03623687142576,0.18531353339915838,False,True,0.0011361054305840668,False,False,2025-08-11T16:29:51.190745+00:00
OM/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.081725153122065,0.22739948964527676,0.9492019290831542,45.916203910001215,35.957873120676325,0.17256633675424266,False,True,0.0013085764809901423,False,False,2025-08-11T16:29:51.208628+00:00
EGLD/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.83830070742415,0.21321185203230886,0.9616814188465528,39.90629164334513,41.860462844781146,0.01991828396317692,False,True,0.0008941116362244372,False,False,2025-08-11T16:29:51.226946+00:00
NXPC/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,72.3250230922671,0.17029218868274754,0.955152787447767,40.44025103184595,31.38293198286665,0.393507972665092,False,True,0.00020586163930857992,False,False,2025-08-11T16:29:51.245032+00:00
YALA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,69.07182706774263,0.3829945836877536,2.4390115660262492,37.035903197200604,37.59394538983175,0.490778716673662,False,True,-0.004721156683387351,False,False,2025-08-11T16:29:51.262842+00:00
AXS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.57955898524009,0.22793829143818198,1.0380354782544114,41.628966386580196,41.025626298493,0.4872166908490031,False,True,0.001219016659894434,False,False,2025-08-11T16:29:51.280864+00:00
HBAR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.087544213060426,0.23817365234568322,0.8589022877816898,45.8910179215918,41.324738628915135,0.4128756355991245,False,True,0.000787463579809522,False,False,2025-08-11T16:29:51.299000+00:00
PENGU/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.08875050705973,0.3405445152946561,1.5428332380413166,42.6487752603669,38.66601051618519,1.0187720481696074,False,True,0.0009924003029433415,False,False,2025-08-11T16:29:51.321625+00:00
INIT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.554264559896474,0.29528912169327326,1.392932916774428,42.077401421097605,31.999940266777813,0.4624916386126027,False,True,0.00045924225028692867,False,False,2025-08-11T16:29:51.340109+00:00
DIA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.329637063013784,0.21693238509914856,0.4803549663191313,50.76715577377411,53.54324806256123,0.0797138008530863,False,False,0.0004851425106124907,False,False,2025-08-11T16:29:51.357485+00:00
TON/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.41031080977637,0.13519422314554863,0.5190472703561968,44.855793154785005,52.21237320855667,0.2840285851944223,False,False,0.00038357134426991735,False,False,2025-08-11T16:29:51.375020+00:00
UMA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.01548282154636,0.23410887880822318,0.808366505264213,51.57055657195637,49.99996818183843,0.26635574556286223,False,False,0.0,False,False,2025-08-11T16:29:51.392544+00:00
ENS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,38.557227814844985,0.34625735746859276,0.6255715564144521,51.526521333800495,50.192306340976266,0.21752228962255876,False,False,0.002178197282439731,False,False,2025-08-11T16:29:51.410500+00:00
DOT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.77395085371962,0.2474988206478095,0.9921277994879838,44.3367121858178,42.187490771486566,0.44682384631119026,False,True,0.0010062893081761448,False,False,2025-08-11T16:29:51.428200+00:00
1000PEPE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.445847000390394,0.2833960692463261,1.0648145387948424,43.1057866888301,43.71251833866661,0.24860394501232852,False,False,0.0013432975404052971,False,False,2025-08-11T16:29:51.445806+00:00
1000000MOG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.61163990066337,0.3731518679812816,2.3169446024387117,33.225270078049725,37.634397271364136,0.1951615898959579,False,True,0.003293622985283795,False,False,2025-08-11T16:29:51.463437+00:00
ZRO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.33808603299686,0.38635409100885565,1.022793812419025,57.750850895881385,38.095229629631284,1.5528312748910407,False,False,-0.006817213463996552,False,False,2025-08-11T16:39:22.812300+00:00
LDO/USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.59007448724838,0.5157308805564806,2.7674035025280075,31.027571342787596,71.15382699704666,0.6524133258599708,False,True,-0.00187969924812037,False,False,2025-08-11T16:39:22.832440+00:00
JUV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.42694334585008,0.270977621789221,1.0838276495542774,52.52990700743886,33.33332136752567,0.31135982408394836,False,False,-0.00959561343385884,False,False,2025-08-11T16:39:22.850479+00:00
FARM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.14296821240779,0.3168662029380541,0.5214185636424387,65.13689928805883,40.540539006574285,0.42867401416930073,False,False,0.001680672268907557,False,False,2025-08-11T16:39:22.868750+00:00
MLN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.01782531262713,0.4513127954681751,0.8463476955947868,58.85997353492518,52.17390986767505,0.4799314014534436,False,False,0.0033444816053511683,False,False,2025-08-11T16:39:22.887475+00:00
ASR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,40.77646101421141,0.19682251297082248,0.45813256617771153,60.24474339831408,59.55055243025024,0.9465474605252177,False,True,0.0018513244090003766,False,False,2025-08-11T16:39:22.906635+00:00
PROVE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.10148737788765,0.6345454409258791,2.5718541670158372,53.59436796293876,51.7153656414851,0.5434943378547927,False,False,0.006761149395397181,False,False,2025-08-11T16:39:22.924939+00:00
MOVR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.15028271432849,0.1592098630768777,0.6051949815584521,51.77455339396735,52.47524025095665,0.574383765699876,False,False,-0.00014570887367049146,False,False,2025-08-11T16:39:22.942810+00:00
SSV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.991429132410175,0.3202128355700676,2.031143343833612,33.718762560407335,69.69696674012863,1.7331068837333974,False,True,-0.0009074410163338875,False,False,2025-08-11T16:39:22.960423+00:00
SANTOS/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,84.7393086922133,0.1586222634857375,0.860942921171743,43.39171762024399,69.56519621928844,20.105428247712357,False,True,0.0006966213862766857,False,False,2025-08-11T16:39:22.979182+00:00
ILV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.80250064832951,0.2144425266202768,1.8075936379385031,22.96789072250564,74.28571131428647,2.956207916300845,False,True,0.003957037874505298,False,False,2025-08-11T16:39:22.997683+00:00
GMX/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.18325504907557,0.2551780503810461,1.0087120911439034,39.68534455571038,37.931032651604944,1.0360849268225383,False,False,-0.006956521739130528,False,False,2025-08-11T16:39:23.018245+00:00
PROM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,87.15489499411083,0.17808863286958987,1.3858195727520073,33.5662099662903,23.021580415091776,1.8976188269999292,False,False,-0.003918056643904655,False,False,2025-08-11T16:39:23.038712+00:00
CYBER/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.89835406389054,0.12092941229549344,0.7285550732994502,44.43708924628791,53.84612485208662,0.5395002513217194,False,True,-0.0026028110359188616,False,False,2025-08-11T16:39:23.056756+00:00
ETHFI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.02801020592943,0.30483795901459687,1.3817933187493676,41.628966386579926,61.11108734568811,0.5794735168905644,False,True,-0.0007892659826360671,False,False,2025-08-11T16:39:23.074993+00:00
METIS/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.32937144261275,0.24171534780535775,1.3749571592867362,37.16589412457787,52.08333181423608,0.4482611435131032,False,False,-0.007046070460704601,False,False,2025-08-11T16:39:23.094226+00:00
RPL/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.99664600765754,0.2153460320086226,1.4140668787647845,32.49077699938497,65.21738733459385,0.010012279210305034,False,True,0.0,False,False,2025-08-11T16:39:23.112354+00:00
TAO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.03521735761101,0.14644284257612822,0.7772316518563965,41.14002646507452,58.92857128124978,2.2492912334534543,False,True,-0.0015932023366967973,False,False,2025-08-11T16:39:23.132841+00:00
PSG/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,74.90321901803087,0.2586730451335041,1.7298525760382526,53.31121959854258,28.30187931648456,0.23877840130825834,False,False,-0.010600706713780994,False,False,2025-08-11T16:39:23.151445+00:00
SUI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.52180986931165,0.16793491687426645,0.44446903774926344,55.18652099608768,48.505731515396675,1.901964939173241,False,False,-0.0013866296898750186,False,False,2025-08-11T16:39:23.170673+00:00
COMP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.15645822610592,0.15373364058260816,0.6202686122508004,50.39885370701384,54.54545367768633,0.592650997115519,False,True,-0.0015054572826496138,False,False,2025-08-11T16:39:23.189439+00:00
UNI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.487678154916374,0.49942104399871384,1.6320789900745984,54.04267118410522,66.04361082675838,1.3825908889328034,False,True,0.0003477051460361036,False,False,2025-08-11T16:39:23.207533+00:00
ETH/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.31519437450805,0.14590713901441635,0.4560053693632163,50.0514237090749,51.16931710539997,0.5447970665083943,False,False,-0.0006784978288069121,False,False,2025-08-11T16:39:23.225433+00:00
TREE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.63307299826703,0.26989891006941574,1.0701196258353352,50.145956317752805,32.894676246648814,1.322041924430831,False,False,-0.0016908212560385882,False,False,2025-08-11T16:39:23.243311+00:00
TRUMP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.22819933337138,0.2019276994733168,0.5216160213494955,69.44075989495477,46.1538411834327,0.9401365118404015,False,False,0.0,False,False,2025-08-11T16:39:23.261037+00:00
WIF/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,36.52481642461038,0.29349901923800176,0.9335830280509346,48.537552825682965,41.66664236112529,0.3679478729267511,False,False,-0.006256517205422307,False,False,2025-08-11T16:39:23.278793+00:00
BCH/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.90591828380518,0.070739731388764,0.48165973332864753,32.776758116607795,30.952380849206804,0.4810795431060375,False,False,-0.002553191489361728,False,False,2025-08-11T16:39:23.298207+00:00
ENA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.573411925309266,0.30536330486066077,0.7945565005715048,60.985333451196084,41.72657667826808,0.3631919484731319,False,False,-0.002820355610055114,False,False,2025-08-11T16:39:23.318211+00:00
WLD/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.19504139226174,0.2559244981045022,0.7655221674219129,52.52990700743894,44.99996850002199,0.8273330637943738,False,False,-0.004798464491362897,False,False,2025-08-11T16:39:23.336128+00:00
BIFI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.97123142102173,0.7154409972664539,4.783638749686846,50.18530452291798,62.85714280685714,1.4105048443472288,False,True,0.007866273352999054,False,False,2025-08-11T16:39:23.354463+00:00
RAY/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.58335793249571,0.21520771214415027,0.73447188889821,46.092038648581656,43.54837726326968,0.5900120130420572,False,False,-0.0036507453605111317,False,False,2025-08-11T16:39:23.374473+00:00
SEI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.50921165357447,0.2038854113589433,0.6709073071932339,61.45605153144222,35.08763311809423,1.24919224035375,False,False,-0.0028499050031666195,False,False,2025-08-11T16:39:23.392135+00:00
AR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.55815872085316,0.25031758660920306,0.7381203633350568,54.07674701209331,49.99999611111141,8.170379531301553,False,False,0.0,False,False,2025-08-11T16:39:23.410844+00:00
AAVE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.25995742363466,0.13315989664621805,0.8834275095558006,32.15271681487175,72.85714256571535,0.9525649218475487,False,True,0.0010327825159914816,False,False,2025-08-11T16:39:23.428933+00:00
HBAR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.00104688146104,0.17459350233711526,0.584335976781381,51.868803006098574,39.48847930718405,1.0296432929424668,False,False,-0.003969501650683882,False,False,2025-08-11T16:39:23.446733+00:00
EGLD/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.59889010863258,0.12589928770146613,0.4598468001898522,43.39171762024356,47.368417562327174,0.102118968593203,False,False,-0.002547770700636942,False,False,2025-08-11T16:39:23.464773+00:00
DOT/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.37638068069354,0.1568796035301099,0.4886139763859607,47.70472109928844,49.999986538465166,3.289872717209672,False,False,-0.001255335174491612,False,False,2025-08-11T16:39:23.482504+00:00
LINK/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.175324330046784,0.21496639263151374,0.6453793164611656,54.50734617046644,45.45454352617059,0.4976440847827833,False,False,-0.0018239854081166795,False,False,2025-08-11T16:39:23.500166+00:00
FXS/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.73871589369901,0.2806683490710512,0.6069796449770958,47.704721099288655,53.846139349116264,0.8022246941009913,False,True,0.0006437077566783245,False,False,2025-08-11T16:39:23.518028+00:00
FIL/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.52183003636644,0.11875315994249797,0.5643657133787182,45.89101792159088,52.94115467128887,0.7138991753743564,False,False,-0.0007812500000000666,False,False,2025-08-11T16:39:23.536797+00:00
ZEC/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.23911893570454,0.08613482392265208,0.40188355436604284,26.264953503719354,49.99999681818202,0.21065709549825276,False,False,-0.001822916666666674,False,False,2025-08-11T16:39:23.555493+00:00
BERA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,38.81048639526858,0.12867944920994157,0.5681474756117358,46.37168802242444,44.82756456600326,0.19622457522548192,False,False,-0.002970297029703084,False,False,2025-08-11T16:39:23.574174+00:00
BTC/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,68.28655663493979,0.0676935617089288,0.27820068971844025,37.10066551128965,41.19065281780276,0.058996209414650315,False,False,-0.0009865515523824753,False,False,2025-08-11T16:39:23.592938+00:00
ZORA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.98622819987628,0.8237519000022677,4.75449023925117,49.17236166243585,45.14761265120493,0.6014012695135729,False,False,0.007023075820553393,False,False,2025-08-11T16:39:27.507803+00:00
ZRO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.477980161807196,0.44692944498705467,0.9867477591647424,58.47419816984543,38.54837839230189,1.6495165787479795,False,True,-0.006906548431105053,False,False,2025-08-11T16:39:27.526621+00:00
ZKJ/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.50183377054154,0.6502499303423495,1.1935725458567985,55.770540413861276,57.64696387558894,1.0164805802438948,False,False,0.006998444790046854,False,False,2025-08-11T16:39:27.545847+00:00
LDO/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.82996851483399,0.5233436771457531,2.812609973550217,36.090506198914,71.18957255289925,0.5339517431861993,False,False,-0.0010036381884330758,False,False,2025-08-11T16:39:27.564700+00:00
STG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.244379537931735,0.25819698895857907,0.6410582205413555,55.56291075371238,55.5552674912056,1.4969876274810259,False,False,-0.0037453183520599342,False,False,2025-08-11T16:39:27.582207+00:00
AVAAI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,73.56946483238616,0.43192031935089154,2.147747697190996,50.406882591071636,37.20889850807832,0.8423273796286965,False,True,0.001002506265664227,False,False,2025-08-11T16:39:27.600815+00:00
SOON/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,72.66536907821782,0.8997441351054897,4.885772504812549,46.110522296754766,77.711311359592,0.8615495322412116,False,False,0.010474090407938341,False,False,2025-08-11T16:39:27.618890+00:00
BIO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.74936255819166,0.8287229959003883,1.5723445534220664,62.53080176339786,53.602680063704796,0.42792473849040574,False,False,-0.002654934385192931,False,False,2025-08-11T16:39:27.636506+00:00
